storm_id,name,year,month,day,hour,status,lat,lon,wind_knots,pressure_mb,datetime
AL292020,ETA,2020,11,8,18,TS,23.5,-79.2,55,993.0,2020-11-08 18:00:00
AL292020,ETA,2020,11,9,0,TS,24.5,-80.1,55,993.0,2020-11-09 00:00:00
AL292020,ETA,2020,11,9,4,TS,24.9,-80.7,55,993.0,2020-11-09 04:00:00
AL292020,ETA,2020,11,9,6,TS,25.0,-81.4,55,992.0,2020-11-09 06:00:00
AL292020,ETA,2020,11,9,12,TS,24.9,-82.9,50,992.0,2020-11-09 12:00:00
AL292020,ETA,2020,11,9,18,TS,24.2,-84.1,45,995.0,2020-11-09 18:00:00
AL292020,ETA,2020,11,10,0,TS,23.4,-85.0,45,995.0,2020-11-10 00:00:00
AL292020,ETA,2020,11,10,6,TS,23.0,-85.4,45,995.0,2020-11-10 06:00:00
AL292020,ETA,2020,11,10,12,TS,22.6,-85.3,50,992.0,2020-11-10 12:00:00
AL292020,ETA,2020,11,10,18,TS,22.9,-85.1,50,992.0,2020-11-10 18:00:00
AL292020,ETA,2020,11,11,0,TS,23.5,-84.6,55,990.0,2020-11-11 00:00:00
AL292020,ETA,2020,11,11,6,TS,24.5,-84.2,60,987.0,2020-11-11 06:00:00
AL292020,ETA,2020,11,11,12,HU,25.8,-83.9,65,983.0,2020-11-11 12:00:00
AL292020,ETA,2020,11,11,18,TS,26.8,-83.7,60,990.0,2020-11-11 18:00:00
AL292020,ETA,2020,11,12,0,TS,27.9,-83.5,55,992.0,2020-11-12 00:00:00
AL292020,ETA,2020,11,12,6,TS,28.7,-83.2,50,994.0,2020-11-12 06:00:00
AL292020,ETA,2020,11,12,9,TS,29.2,-82.9,45,996.0,2020-11-12 09:00:00
AL292020,ETA,2020,11,12,12,TS,29.7,-82.5,40,1001.0,2020-11-12 12:00:00
AL292020,ETA,2020,11,12,18,TS,30.9,-81.3,35,1003.0,2020-11-12 18:00:00
AL292020,ETA,2020,11,13,0,TS,31.9,-79.9,40,1004.0,2020-11-13 00:00:00
AL292020,ETA,2020,11,13,6,TS,32.7,-78.0,40,1004.0,2020-11-13 06:00:00
AL292020,ETA,2020,11,13,12,EX,34.0,-75.3,40,1004.0,2020-11-13 12:00:00
AL292020,ETA,2020,11,13,18,EX,35.1,-72.5,40,1005.0,2020-11-13 18:00:00
AL292020,ETA,2020,11,14,0,EX,35.7,-69.2,35,1006.0,2020-11-14 00:00:00
AL302020,THETA,2020,11,8,12,EX,28.4,-47.5,25,1010.0,2020-11-08 12:00:00
AL302020,THETA,2020,11,8,18,EX,28.4,-46.8,25,1010.0,2020-11-08 18:00:00
AL302020,THETA,2020,11,9,0,EX,28.5,-45.9,25,1010.0,2020-11-09 00:00:00
AL302020,THETA,2020,11,9,6,EX,28.6,-44.9,30,1007.0,2020-11-09 06:00:00
AL302020,THETA,2020,11,9,12,EX,28.8,-43.7,35,1005.0,2020-11-09 12:00:00
AL302020,THETA,2020,11,9,18,EX,28.8,-42.4,40,1003.0,2020-11-09 18:00:00
AL302020,THETA,2020,11,10,0,SS,28.8,-41.0,50,999.0,2020-11-10 00:00:00
AL302020,THETA,2020,11,10,6,SS,28.8,-39.5,55,994.0,2020-11-10 06:00:00
AL302020,THETA,2020,11,10,12,SS,28.9,-38.0,60,989.0,2020-11-10 12:00:00
AL302020,THETA,2020,11,10,18,TS,29.0,-36.7,60,987.0,2020-11-10 18:00:00
AL302020,THETA,2020,11,11,0,TS,29.2,-35.8,55,988.0,2020-11-11 00:00:00
AL302020,THETA,2020,11,11,6,TS,29.4,-34.9,55,988.0,2020-11-11 06:00:00
AL302020,THETA,2020,11,11,12,TS,29.6,-33.8,55,989.0,2020-11-11 12:00:00
AL302020,THETA,2020,11,11,18,TS,30.3,-32.5,55,989.0,2020-11-11 18:00:00
AL302020,THETA,2020,11,12,0,TS,31.1,-31.9,60,987.0,2020-11-12 00:00:00
AL302020,THETA,2020,11,12,6,TS,31.5,-30.8,55,988.0,2020-11-12 06:00:00
AL302020,THETA,2020,11,12,12,TS,31.5,-29.4,55,989.0,2020-11-12 12:00:00
AL302020,THETA,2020,11,12,18,TS,31.7,-28.0,55,990.0,2020-11-12 18:00:00
AL302020,THETA,2020,11,13,0,TS,31.9,-26.7,50,992.0,2020-11-13 00:00:00
AL302020,THETA,2020,11,13,6,TS,31.9,-25.4,50,993.0,2020-11-13 06:00:00
AL302020,THETA,2020,11,13,12,TS,31.9,-24.2,45,994.0,2020-11-13 12:00:00
AL302020,THETA,2020,11,13,18,TS,32.0,-23.1,45,996.0,2020-11-13 18:00:00
AL302020,THETA,2020,11,14,0,TS,32.0,-22.1,40,997.0,2020-11-14 00:00:00
AL302020,THETA,2020,11,14,6,TS,31.9,-21.2,35,999.0,2020-11-14 06:00:00
AL302020,THETA,2020,11,14,12,TS,31.8,-20.4,35,1000.0,2020-11-14 12:00:00
AL302020,THETA,2020,11,14,18,TS,31.7,-19.6,35,1002.0,2020-11-14 18:00:00
AL302020,THETA,2020,11,15,0,TS,31.7,-18.9,35,1003.0,2020-11-15 00:00:00
AL302020,THETA,2020,11,15,6,TD,31.6,-18.5,30,1005.0,2020-11-15 06:00:00
AL302020,THETA,2020,11,15,12,LO,31.4,-18.3,30,1009.0,2020-11-15 12:00:00
AL302020,THETA,2020,11,15,18,LO,31.6,-18.0,30,1012.0,2020-11-15 18:00:00
AL302020,THETA,2020,11,16,0,LO,32.1,-17.9,30,1013.0,2020-11-16 00:00:00
AL302020,THETA,2020,11,16,6,LO,32.7,-18.2,25,1014.0,2020-11-16 06:00:00
AL302020,THETA,2020,11,16,12,LO,33.4,-18.6,25,1014.0,2020-11-16 12:00:00
AL312020,IOTA,2020,11,12,12,LO,15.5,-70.9,25,1009.0,2020-11-12 12:00:00
AL312020,IOTA,2020,11,12,18,LO,15.3,-71.9,25,1009.0,2020-11-12 18:00:00
AL312020,IOTA,2020,11,13,0,LO,15.0,-72.7,25,1008.0,2020-11-13 00:00:00
AL312020,IOTA,2020,11,13,6,LO,14.7,-73.3,25,1007.0,2020-11-13 06:00:00
AL312020,IOTA,2020,11,13,12,TD,14.4,-73.7,30,1006.0,2020-11-13 12:00:00
AL312020,IOTA,2020,11,13,18,TS,14.0,-74.1,35,1005.0,2020-11-13 18:00:00
AL312020,IOTA,2020,11,14,0,TS,13.6,-74.5,35,1005.0,2020-11-14 00:00:00
AL312020,IOTA,2020,11,14,6,TS,13.3,-75.0,35,1004.0,2020-11-14 06:00:00
AL312020,IOTA,2020,11,14,12,TS,12.9,-75.7,40,1002.0,2020-11-14 12:00:00
AL312020,IOTA,2020,11,14,18,TS,12.5,-76.4,45,997.0,2020-11-14 18:00:00
AL312020,IOTA,2020,11,15,0,TS,12.6,-76.7,55,992.0,2020-11-15 00:00:00
AL312020,IOTA,2020,11,15,6,HU,13.0,-77.1,65,988.0,2020-11-15 06:00:00
AL312020,IOTA,2020,11,15,12,HU,13.1,-78.0,70,982.0,2020-11-15 12:00:00
AL312020,IOTA,2020,11,15,18,HU,13.2,-78.9,75,974.0,2020-11-15 18:00:00
AL312020,IOTA,2020,11,16,0,HU,13.2,-79.8,90,961.0,2020-11-16 00:00:00
AL312020,IOTA,2020,11,16,6,HU,13.4,-80.7,120,935.0,2020-11-16 06:00:00
AL312020,IOTA,2020,11,16,12,HU,13.5,-81.5,135,917.0,2020-11-16 12:00:00
AL312020,IOTA,2020,11,16,18,HU,13.5,-82.3,130,918.0,2020-11-16 18:00:00
AL312020,IOTA,2020,11,17,0,HU,13.6,-83.0,130,918.0,2020-11-17 00:00:00
AL312020,IOTA,2020,11,17,3,HU,13.6,-83.5,125,922.0,2020-11-17 03:00:00
AL312020,IOTA,2020,11,17,6,HU,13.7,-83.8,110,935.0,2020-11-17 06:00:00
AL312020,IOTA,2020,11,17,12,HU,13.7,-84.7,75,965.0,2020-11-17 12:00:00
AL312020,IOTA,2020,11,17,18,TS,13.7,-85.7,55,988.0,2020-11-17 18:00:00
AL312020,IOTA,2020,11,18,0,TS,13.8,-86.7,40,1000.0,2020-11-18 00:00:00
AL312020,IOTA,2020,11,18,6,TS,13.8,-87.8,35,1005.0,2020-11-18 06:00:00
AL312020,IOTA,2020,11,18,12,TD,13.7,-89.0,25,1006.0,2020-11-18 12:00:00
AL012021,ANA,2021,5,20,0,EX,30.3,-55.5,30,1015.0,2021-05-20 00:00:00
AL012021,ANA,2021,5,20,6,EX,31.5,-54.5,35,1013.0,2021-05-20 06:00:00
AL012021,ANA,2021,5,20,12,EX,33.0,-53.0,40,1012.0,2021-05-20 12:00:00
AL012021,ANA,2021,5,20,18,EX,34.2,-53.8,45,1010.0,2021-05-20 18:00:00
AL012021,ANA,2021,5,21,0,EX,34.8,-55.0,50,1008.0,2021-05-21 00:00:00
AL012021,ANA,2021,5,21,6,EX,35.5,-57.0,50,1006.0,2021-05-21 06:00:00
AL012021,ANA,2021,5,21,12,EX,35.7,-59.3,45,1005.0,2021-05-21 12:00:00
AL012021,ANA,2021,5,21,18,EX,35.0,-61.1,45,1005.0,2021-05-21 18:00:00
AL012021,ANA,2021,5,22,0,EX,34.5,-61.8,40,1006.0,2021-05-22 00:00:00
AL012021,ANA,2021,5,22,6,SS,34.2,-62.1,35,1006.0,2021-05-22 06:00:00
AL012021,ANA,2021,5,22,12,SS,34.3,-62.7,35,1006.0,2021-05-22 12:00:00
AL012021,ANA,2021,5,22,18,SS,34.2,-62.4,35,1006.0,2021-05-22 18:00:00
AL012021,ANA,2021,5,23,0,TS,34.7,-61.8,40,1005.0,2021-05-23 00:00:00
AL012021,ANA,2021,5,23,6,TS,35.4,-61.1,40,1004.0,2021-05-23 06:00:00
AL012021,ANA,2021,5,23,12,TS,36.1,-60.3,35,1005.0,2021-05-23 12:00:00
AL012021,ANA,2021,5,23,18,LO,36.8,-58.7,35,1006.0,2021-05-23 18:00:00
AL012021,ANA,2021,5,24,0,LO,37.6,-56.7,35,1007.0,2021-05-24 00:00:00
AL022021,BILL,2021,6,13,18,LO,31.9,-78.1,20,1008.0,2021-06-13 18:00:00
AL022021,BILL,2021,6,14,0,LO,32.5,-77.1,20,1007.0,2021-06-14 00:00:00
AL022021,BILL,2021,6,14,6,TD,33.2,-75.9,25,1006.0,2021-06-14 06:00:00
AL022021,BILL,2021,6,14,12,TD,34.0,-74.5,30,1005.0,2021-06-14 12:00:00
AL022021,BILL,2021,6,14,18,TS,34.9,-72.8,35,1003.0,2021-06-14 18:00:00
AL022021,BILL,2021,6,15,0,TS,36.0,-70.8,40,1000.0,2021-06-15 00:00:00
AL022021,BILL,2021,6,15,6,TS,37.6,-67.8,50,996.0,2021-06-15 06:00:00
AL022021,BILL,2021,6,15,12,TS,39.4,-64.0,55,992.0,2021-06-15 12:00:00
AL022021,BILL,2021,6,15,18,TS,40.9,-60.8,45,997.0,2021-06-15 18:00:00
AL022021,BILL,2021,6,16,0,EX,42.5,-57.9,35,1002.0,2021-06-16 00:00:00
AL032021,CLAUDETTE,2021,6,17,18,DB,22.5,-92.2,25,1008.0,2021-06-17 18:00:00
AL032021,CLAUDETTE,2021,6,18,0,DB,23.5,-91.8,30,1007.0,2021-06-18 00:00:00
AL032021,CLAUDETTE,2021,6,18,6,DB,24.6,-91.4,35,1007.0,2021-06-18 06:00:00
AL032021,CLAUDETTE,2021,6,18,12,DB,25.9,-91.2,35,1007.0,2021-06-18 12:00:00
AL032021,CLAUDETTE,2021,6,18,18,DB,27.2,-91.1,40,1006.0,2021-06-18 18:00:00
AL032021,CLAUDETTE,2021,6,19,0,TS,28.4,-91.2,40,1005.0,2021-06-19 00:00:00
AL032021,CLAUDETTE,2021,6,19,4,TS,29.2,-91.0,40,1003.0,2021-06-19 04:00:00
AL032021,CLAUDETTE,2021,6,19,6,TS,29.5,-90.8,40,1003.0,2021-06-19 06:00:00
AL032021,CLAUDETTE,2021,6,19,12,TS,30.6,-89.9,35,1004.0,2021-06-19 12:00:00
AL032021,CLAUDETTE,2021,6,19,18,TD,31.5,-88.8,30,1005.0,2021-06-19 18:00:00
AL032021,CLAUDETTE,2021,6,20,0,TD,32.4,-87.8,25,1005.0,2021-06-20 00:00:00
AL032021,CLAUDETTE,2021,6,20,6,TD,33.1,-86.5,25,1006.0,2021-06-20 06:00:00
AL032021,CLAUDETTE,2021,6,20,12,TD,33.5,-84.8,25,1007.0,2021-06-20 12:00:00
AL032021,CLAUDETTE,2021,6,20,18,TD,33.8,-83.1,25,1008.0,2021-06-20 18:00:00
AL032021,CLAUDETTE,2021,6,21,0,TD,34.2,-81.2,30,1007.0,2021-06-21 00:00:00
AL032021,CLAUDETTE,2021,6,21,6,TS,35.0,-79.1,40,1006.0,2021-06-21 06:00:00
AL032021,CLAUDETTE,2021,6,21,12,TS,36.0,-76.5,40,1005.0,2021-06-21 12:00:00
AL032021,CLAUDETTE,2021,6,21,18,TS,37.0,-73.5,40,1004.0,2021-06-21 18:00:00
AL032021,CLAUDETTE,2021,6,22,0,TS,38.4,-70.7,40,1004.0,2021-06-22 00:00:00
AL032021,CLAUDETTE,2021,6,22,6,EX,39.7,-67.8,40,1004.0,2021-06-22 06:00:00
AL032021,CLAUDETTE,2021,6,22,12,EX,41.2,-65.2,40,1004.0,2021-06-22 12:00:00
AL032021,CLAUDETTE,2021,6,22,18,EX,42.6,-62.4,40,1004.0,2021-06-22 18:00:00
AL032021,CLAUDETTE,2021,6,23,0,EX,44.1,-59.6,35,1004.0,2021-06-23 00:00:00
AL042021,DANNY,2021,6,27,18,TD,29.8,-72.8,30,1013.0,2021-06-27 18:00:00
AL042021,DANNY,2021,6,28,0,TD,30.1,-74.5,30,1013.0,2021-06-28 00:00:00
AL042021,DANNY,2021,6,28,6,TS,30.7,-76.1,35,1011.0,2021-06-28 06:00:00
AL042021,DANNY,2021,6,28,12,TS,31.5,-77.6,35,1011.0,2021-06-28 12:00:00
AL042021,DANNY,2021,6,28,18,TS,32.0,-79.5,40,1009.0,2021-06-28 18:00:00
AL042021,DANNY,2021,6,28,23,TS,32.3,-80.5,35,1010.0,2021-06-28 23:00:00
AL042021,DANNY,2021,6,29,0,TD,32.4,-80.7,30,1011.0,2021-06-29 00:00:00
AL052021,ELSA,2021,6,30,18,TD,9.4,-42.8,30,1008.0,2021-06-30 18:00:00
AL052021,ELSA,2021,7,1,0,TS,9.3,-45.3,35,1007.0,2021-07-01 00:00:00
AL052021,ELSA,2021,7,1,6,TS,9.4,-47.7,35,1006.0,2021-07-01 06:00:00
AL052021,ELSA,2021,7,1,12,TS,9.9,-50.2,40,1005.0,2021-07-01 12:00:00
AL052021,ELSA,2021,7,1,18,TS,10.7,-52.6,45,1004.0,2021-07-01 18:00:00
AL052021,ELSA,2021,7,2,0,TS,11.5,-55.0,50,1002.0,2021-07-02 00:00:00
AL052021,ELSA,2021,7,2,6,TS,12.3,-57.3,55,1000.0,2021-07-02 06:00:00
AL052021,ELSA,2021,7,2,12,HU,13.0,-59.8,65,995.0,2021-07-02 12:00:00
AL052021,ELSA,2021,7,2,18,HU,13.8,-62.4,75,991.0,2021-07-02 18:00:00
AL052021,ELSA,2021,7,3,0,HU,14.7,-65.1,70,995.0,2021-07-03 00:00:00
AL052021,ELSA,2021,7,3,6,HU,15.7,-67.9,65,998.0,2021-07-03 06:00:00
AL052021,ELSA,2021,7,3,12,TS,16.6,-70.3,60,1000.0,2021-07-03 12:00:00
AL052021,ELSA,2021,7,3,18,TS,17.2,-72.5,60,1002.0,2021-07-03 18:00:00
AL052021,ELSA,2021,7,4,0,TS,17.6,-74.4,55,1004.0,2021-07-04 00:00:00
AL052021,ELSA,2021,7,4,6,TS,18.0,-75.5,55,1006.0,2021-07-04 06:00:00
AL052021,ELSA,2021,7,4,12,TS,18.5,-76.5,50,1007.0,2021-07-04 12:00:00
AL052021,ELSA,2021,7,4,18,TS,19.3,-77.6,50,1007.0,2021-07-04 18:00:00
AL052021,ELSA,2021,7,5,0,TS,20.1,-78.6,55,1005.0,2021-07-05 00:00:00
AL052021,ELSA,2021,7,5,6,TS,20.7,-79.6,55,1005.0,2021-07-05 06:00:00
AL052021,ELSA,2021,7,5,12,TS,21.3,-80.7,55,1005.0,2021-07-05 12:00:00
AL052021,ELSA,2021,7,5,18,TS,22.1,-81.5,55,1005.0,2021-07-05 18:00:00
AL052021,ELSA,2021,7,5,18,TS,22.2,-81.6,55,1005.0,2021-07-05 18:00:00
AL052021,ELSA,2021,7,6,0,TS,22.9,-82.0,50,1005.0,2021-07-06 00:00:00
AL052021,ELSA,2021,7,6,6,TS,23.7,-82.4,50,1005.0,2021-07-06 06:00:00
AL052021,ELSA,2021,7,6,12,TS,24.6,-82.7,55,1003.0,2021-07-06 12:00:00
AL052021,ELSA,2021,7,6,18,TS,25.5,-82.9,60,997.0,2021-07-06 18:00:00
AL052021,ELSA,2021,7,7,0,HU,26.6,-83.2,65,996.0,2021-07-07 00:00:00
AL052021,ELSA,2021,7,7,6,TS,27.8,-83.5,55,998.0,2021-07-07 06:00:00
AL052021,ELSA,2021,7,7,12,TS,29.1,-83.6,55,999.0,2021-07-07 12:00:00
AL052021,ELSA,2021,7,7,14,TS,29.8,-83.5,55,1000.0,2021-07-07 14:00:00
AL052021,ELSA,2021,7,7,18,TS,30.3,-83.4,45,1002.0,2021-07-07 18:00:00
AL052021,ELSA,2021,7,8,0,TS,31.5,-82.7,45,1005.0,2021-07-08 00:00:00
AL052021,ELSA,2021,7,8,6,TS,32.8,-81.8,40,1006.0,2021-07-08 06:00:00
AL052021,ELSA,2021,7,8,12,TS,34.2,-80.5,40,1006.0,2021-07-08 12:00:00
AL052021,ELSA,2021,7,8,18,TS,35.5,-79.0,45,1004.0,2021-07-08 18:00:00
AL052021,ELSA,2021,7,9,0,TS,36.8,-77.4,45,1003.0,2021-07-09 00:00:00
AL052021,ELSA,2021,7,9,6,TS,38.4,-75.5,50,1001.0,2021-07-09 06:00:00
AL052021,ELSA,2021,7,9,12,TS,40.3,-73.1,50,999.0,2021-07-09 12:00:00
AL052021,ELSA,2021,7,9,15,TS,40.9,-72.3,50,999.0,2021-07-09 15:00:00
AL052021,ELSA,2021,7,9,16,TS,41.4,-71.7,50,999.0,2021-07-09 16:00:00
AL052021,ELSA,2021,7,9,18,EX,42.0,-71.0,45,999.0,2021-07-09 18:00:00
AL052021,ELSA,2021,7,10,0,EX,44.0,-68.3,40,997.0,2021-07-10 00:00:00
AL052021,ELSA,2021,7,10,6,EX,46.8,-64.4,35,999.0,2021-07-10 06:00:00
AL062021,FRED,2021,8,9,18,DB,13.9,-58.7,30,1011.0,2021-08-09 18:00:00
AL062021,FRED,2021,8,10,0,DB,14.6,-60.1,30,1011.0,2021-08-10 00:00:00
AL062021,FRED,2021,8,10,6,DB,15.3,-61.6,30,1011.0,2021-08-10 06:00:00
AL062021,FRED,2021,8,10,12,DB,16.0,-63.1,30,1011.0,2021-08-10 12:00:00
AL062021,FRED,2021,8,10,18,DB,16.7,-64.6,30,1011.0,2021-08-10 18:00:00
AL062021,FRED,2021,8,11,0,TS,17.3,-66.1,35,1009.0,2021-08-11 00:00:00
AL062021,FRED,2021,8,11,6,TS,17.7,-67.6,35,1007.0,2021-08-11 06:00:00
AL062021,FRED,2021,8,11,12,TS,18.0,-69.0,40,1005.0,2021-08-11 12:00:00
AL062021,FRED,2021,8,11,17,TS,18.4,-70.1,40,1005.0,2021-08-11 17:00:00
AL062021,FRED,2021,8,11,18,TS,18.5,-70.4,35,1006.0,2021-08-11 18:00:00
AL062021,FRED,2021,8,12,0,TD,19.2,-71.7,30,1009.0,2021-08-12 00:00:00
AL062021,FRED,2021,8,12,6,TD,20.0,-72.9,30,1010.0,2021-08-12 06:00:00
AL062021,FRED,2021,8,12,12,TD,20.5,-73.9,30,1010.0,2021-08-12 12:00:00
AL062021,FRED,2021,8,12,18,TD,20.9,-74.7,30,1010.0,2021-08-12 18:00:00
AL062021,FRED,2021,8,13,0,TS,21.2,-75.5,35,1010.0,2021-08-13 00:00:00
AL062021,FRED,2021,8,13,6,TS,21.6,-76.6,35,1010.0,2021-08-13 06:00:00
AL062021,FRED,2021,8,13,12,TD,22.0,-77.7,30,1010.0,2021-08-13 12:00:00
AL062021,FRED,2021,8,13,18,TD,22.3,-79.0,30,1011.0,2021-08-13 18:00:00
AL062021,FRED,2021,8,14,0,DB,22.5,-80.2,30,1012.0,2021-08-14 00:00:00
AL062021,FRED,2021,8,14,6,DB,22.7,-81.3,30,1012.0,2021-08-14 06:00:00
AL062021,FRED,2021,8,14,12,DB,22.9,-82.5,30,1012.0,2021-08-14 12:00:00
AL062021,FRED,2021,8,14,18,DB,23.3,-83.5,30,1012.0,2021-08-14 18:00:00
AL062021,FRED,2021,8,15,0,DB,24.1,-84.1,35,1011.0,2021-08-15 00:00:00
AL062021,FRED,2021,8,15,6,DB,25.0,-84.4,35,1010.0,2021-08-15 06:00:00
AL062021,FRED,2021,8,15,12,TS,25.7,-84.7,35,1008.0,2021-08-15 12:00:00
AL062021,FRED,2021,8,15,18,TS,26.4,-85.2,40,1005.0,2021-08-15 18:00:00
AL062021,FRED,2021,8,16,0,TS,27.0,-85.8,50,999.0,2021-08-16 00:00:00
AL062021,FRED,2021,8,16,6,TS,27.8,-85.9,50,996.0,2021-08-16 06:00:00
AL062021,FRED,2021,8,16,12,TS,28.7,-85.7,50,993.0,2021-08-16 12:00:00
AL062021,FRED,2021,8,16,18,TS,29.5,-85.4,55,991.0,2021-08-16 18:00:00
AL062021,FRED,2021,8,16,19,TS,29.7,-85.4,55,991.0,2021-08-16 19:00:00
AL062021,FRED,2021,8,17,0,TS,30.6,-85.4,45,998.0,2021-08-17 00:00:00
AL062021,FRED,2021,8,17,6,TS,31.7,-85.4,35,1004.0,2021-08-17 06:00:00
AL062021,FRED,2021,8,17,12,TD,32.8,-85.2,25,1006.0,2021-08-17 12:00:00
AL062021,FRED,2021,8,17,18,TD,34.0,-84.7,25,1008.0,2021-08-17 18:00:00
AL062021,FRED,2021,8,18,0,LO,35.9,-83.6,25,1009.0,2021-08-18 00:00:00
AL062021,FRED,2021,8,18,6,LO,37.7,-82.3,20,1010.0,2021-08-18 06:00:00
AL062021,FRED,2021,8,18,12,LO,39.2,-81.1,20,1011.0,2021-08-18 12:00:00
AL062021,FRED,2021,8,18,18,LO,40.4,-79.7,20,1013.0,2021-08-18 18:00:00
AL062021,FRED,2021,8,19,0,EX,41.2,-78.2,20,1012.0,2021-08-19 00:00:00
AL062021,FRED,2021,8,19,6,EX,41.9,-76.7,20,1011.0,2021-08-19 06:00:00
AL062021,FRED,2021,8,19,12,EX,42.4,-75.1,20,1011.0,2021-08-19 12:00:00
AL062021,FRED,2021,8,19,18,EX,42.7,-73.5,25,1010.0,2021-08-19 18:00:00
AL062021,FRED,2021,8,20,0,EX,42.7,-72.2,25,1009.0,2021-08-20 00:00:00
AL062021,FRED,2021,8,20,6,EX,42.6,-71.0,25,1008.0,2021-08-20 06:00:00
AL072021,GRACE,2021,8,13,6,TD,15.0,-46.7,30,1010.0,2021-08-13 06:00:00
AL072021,GRACE,2021,8,13,12,TD,15.2,-48.7,30,1010.0,2021-08-13 12:00:00
AL072021,GRACE,2021,8,13,18,TD,15.3,-50.8,30,1010.0,2021-08-13 18:00:00
AL072021,GRACE,2021,8,14,0,TD,15.4,-52.8,30,1010.0,2021-08-14 00:00:00
AL072021,GRACE,2021,8,14,6,TD,15.7,-54.8,30,1010.0,2021-08-14 06:00:00
AL072021,GRACE,2021,8,14,12,TS,16.1,-57.2,35,1009.0,2021-08-14 12:00:00
AL072021,GRACE,2021,8,14,18,TS,16.2,-59.5,35,1009.0,2021-08-14 18:00:00
AL072021,GRACE,2021,8,15,0,TD,16.5,-61.7,30,1010.0,2021-08-15 00:00:00
AL072021,GRACE,2021,8,15,6,TD,16.7,-63.7,30,1010.0,2021-08-15 06:00:00
AL072021,GRACE,2021,8,15,12,TD,16.9,-65.4,30,1010.0,2021-08-15 12:00:00
AL072021,GRACE,2021,8,15,18,TD,17.0,-66.7,30,1011.0,2021-08-15 18:00:00
AL072021,GRACE,2021,8,16,0,TD,17.1,-68.1,30,1011.0,2021-08-16 00:00:00
AL072021,GRACE,2021,8,16,6,TD,17.2,-69.6,30,1010.0,2021-08-16 06:00:00
AL072021,GRACE,2021,8,16,12,TS,17.5,-70.8,35,1007.0,2021-08-16 12:00:00
AL072021,GRACE,2021,8,16,16,TS,17.7,-71.4,35,1007.0,2021-08-16 16:00:00
AL072021,GRACE,2021,8,16,18,TS,17.8,-71.7,35,1007.0,2021-08-16 18:00:00
AL072021,GRACE,2021,8,17,0,TS,17.9,-73.2,35,1006.0,2021-08-17 00:00:00
AL072021,GRACE,2021,8,17,6,TS,18.0,-74.8,40,1006.0,2021-08-17 06:00:00
AL072021,GRACE,2021,8,17,12,TS,18.2,-76.1,45,1005.0,2021-08-17 12:00:00
AL072021,GRACE,2021,8,17,14,TS,18.2,-76.6,50,1004.0,2021-08-17 14:00:00
AL072021,GRACE,2021,8,17,18,TS,18.3,-77.4,50,1003.0,2021-08-17 18:00:00
AL072021,GRACE,2021,8,18,0,TS,18.3,-78.6,50,1000.0,2021-08-18 00:00:00
AL072021,GRACE,2021,8,18,6,TS,18.7,-80.1,55,998.0,2021-08-18 06:00:00
AL072021,GRACE,2021,8,18,12,HU,19.2,-81.5,65,993.0,2021-08-18 12:00:00
AL072021,GRACE,2021,8,18,18,HU,19.6,-83.0,70,990.0,2021-08-18 18:00:00
AL072021,GRACE,2021,8,19,0,HU,19.7,-84.8,70,988.0,2021-08-19 00:00:00
AL072021,GRACE,2021,8,19,6,HU,19.9,-86.4,70,985.0,2021-08-19 06:00:00
AL072021,GRACE,2021,8,19,9,HU,20.1,-87.5,75,978.0,2021-08-19 09:00:00
AL072021,GRACE,2021,8,19,12,TS,20.2,-88.1,60,994.0,2021-08-19 12:00:00
AL072021,GRACE,2021,8,19,18,TS,20.5,-89.5,45,998.0,2021-08-19 18:00:00
AL072021,GRACE,2021,8,20,0,TS,20.8,-91.1,55,994.0,2021-08-20 00:00:00
AL072021,GRACE,2021,8,20,6,TS,20.7,-92.6,60,991.0,2021-08-20 06:00:00
AL072021,GRACE,2021,8,20,12,HU,20.6,-93.8,75,982.0,2021-08-20 12:00:00
AL072021,GRACE,2021,8,20,18,HU,20.6,-94.7,85,975.0,2021-08-20 18:00:00
AL072021,GRACE,2021,8,21,0,HU,20.7,-95.8,105,967.0,2021-08-21 00:00:00
AL072021,GRACE,2021,8,21,5,HU,20.6,-97.1,105,967.0,2021-08-21 05:00:00
AL072021,GRACE,2021,8,21,6,HU,20.6,-97.2,100,969.0,2021-08-21 06:00:00
AL072021,GRACE,2021,8,21,12,TS,20.2,-98.0,60,988.0,2021-08-21 12:00:00
AL082021,HENRI,2021,8,15,0,LO,35.8,-63.4,25,1014.0,2021-08-15 00:00:00
AL082021,HENRI,2021,8,15,6,LO,35.4,-63.1,25,1012.0,2021-08-15 06:00:00
AL082021,HENRI,2021,8,15,12,LO,34.8,-62.8,25,1012.0,2021-08-15 12:00:00
AL082021,HENRI,2021,8,15,18,TD,34.1,-62.7,25,1011.0,2021-08-15 18:00:00
AL082021,HENRI,2021,8,16,0,TD,33.4,-62.7,30,1010.0,2021-08-16 00:00:00
AL082021,HENRI,2021,8,16,6,TD,32.5,-62.7,30,1010.0,2021-08-16 06:00:00
AL082021,HENRI,2021,8,16,12,TD,31.6,-62.7,30,1010.0,2021-08-16 12:00:00
AL082021,HENRI,2021,8,16,18,TS,31.1,-62.9,35,1009.0,2021-08-16 18:00:00
AL082021,HENRI,2021,8,17,0,TS,30.8,-63.1,40,1008.0,2021-08-17 00:00:00
AL082021,HENRI,2021,8,17,6,TS,30.6,-63.3,45,1004.0,2021-08-17 06:00:00
